Customer_ID,Age,Gender,City,Income,Purchase_Amount,Product_Category,Payment_Method,Order_Status,Order_Date,Delivery_Time_Days,Discount_Applied,Rating,Return_Status,Customer_Segment,Region,Sales_Channel,Loyalty_Points,Coupon_Used,Shipping_Cost,Profit
1324,65,Male,Hyderabad,142558,2141,Clothing,Card,Pending,2023-02-25 03:00:00,9,0,3,Not Returned,VIP,South,Offline,333,1,353,272
1325,68,Male,Mumbai,60778,630,Furniture,UPI,Cancelled,2023-02-25 04:00:00,5,1,4,Not Returned,Regular,North,Online,871,1,315,652
1326,38,Female,Hyderabad,42629,4122,Clothing,Cash,Cancelled,2023-02-25 05:00:00,9,1,2,Returned,VIP,West,Online,764,0,126,1230
1327,29,Male,Chennai,147016,411,Grocery,UPI,Pending,2023-02-25 06:00:00,9,1,2,Returned,Premium,West,Online,117,1,167,-198
1328,35,Male,Delhi,53731,4537,Furniture,Cash,Pending,2023-02-25 07:00:00,9,1,1,Returned,VIP,North,Offline,998,0,450,1083
1329,33,Female,Hyderabad,129683,1795,Furniture,Card,Completed,2023-02-25 08:00:00,3,1,5,Not Returned,VIP,South,Online,626,0,244,117
1330,32,Male,Chennai,95337,2469,Grocery,UPI,Cancelled,2023-02-25 09:00:00,2,0,5,Returned,Premium,East,Offline,712,0,85,1135
1331,68,Male,Chennai,59083,3298,Electronics,UPI,Cancelled,2023-02-25 10:00:00,3,0,1,Returned,Premium,South,Online,815,1,455,1973
1332,53,Male,Bangalore,130154,301,Grocery,Cash,Completed,2023-02-25 11:00:00,3,1,2,Returned,VIP,North,Offline,845,0,114,632
1333,32,Male,Chennai,94943,178,Clothing,UPI,Pending,2023-02-25 12:00:00,7,0,1,Returned,Regular,South,Offline,231,1,209,436
1334,22,Female,Delhi,58466,437,Furniture,Cash,Pending,2023-02-25 13:00:00,2,0,4,Not Returned,Regular,East,Offline,784,0,328,586
1335,41,Female,Bangalore,135254,2102,Grocery,UPI,Completed,2023-02-25 14:00:00,3,1,4,Returned,VIP,West,Offline,932,1,498,1738
1336,20,Female,Bangalore,83014,1855,Electronics,Card,Cancelled,2023-02-25 15:00:00,5,1,3,Returned,Regular,East,Online,323,0,38,1830
1337,20,Female,Delhi,86399,502,Grocery,Card,Pending,2023-02-25 16:00:00,1,0,4,Not Returned,Regular,East,Offline,897,0,30,254
1338,54,Male,Mumbai,76768,300,Clothing,Cash,Cancelled,2023-02-25 17:00:00,6,1,5,Not Returned,VIP,West,Offline,966,1,383,879
1339,18,Female,Chennai,66621,250,Electronics,Cash,Completed,2023-02-25 18:00:00,1,0,5,Not Returned,VIP,North,Offline,760,0,158,188
1340,23,Male,Hyderabad,69989,3404,Clothing,Cash,Completed,2023-02-25 19:00:00,5,1,2,Not Returned,Regular,South,Online,151,1,118,687
1341,60,Female,Hyderabad,113481,3935,Grocery,Cash,Pending,2023-02-25 20:00:00,8,1,3,Not Returned,VIP,South,Offline,691,1,80,235
1342,40,Female,Mumbai,86429,3101,Furniture,UPI,Completed,2023-02-25 21:00:00,4,0,5,Returned,Regular,South,Online,318,1,410,943
1343,58,Male,Chennai,26599,4057,Furniture,Card,Pending,2023-02-25 22:00:00,7,0,3,Not Returned,Premium,West,Offline,375,1,391,28
1344,19,Female,Hyderabad,136320,4815,Grocery,Cash,Cancelled,2023-02-25 23:00:00,9,1,2,Not Returned,VIP,West,Offline,779,0,377,-340
1345,42,Female,Chennai,65716,2232,Furniture,Card,Completed,2023-02-26 00:00:00,8,0,4,Returned,VIP,West,Online,24,1,496,425
1346,26,Female,Delhi,117844,1041,Electronics,UPI,Completed,2023-02-26 01:00:00,8,0,1,Not Returned,VIP,North,Online,678,0,206,162
1347,36,Male,Mumbai,122737,2844,Clothing,Cash,Pending,2023-02-26 02:00:00,8,1,4,Returned,Regular,North,Offline,548,0,289,830
1348,52,Female,Hyderabad,94189,4821,Clothing,UPI,Completed,2023-02-26 03:00:00,3,0,5,Returned,Regular,North,Offline,402,0,361,1475
1349,32,Female,Bangalore,126369,4731,Clothing,Card,Completed,2023-02-26 04:00:00,4,0,4,Not Returned,Premium,East,Online,358,1,290,29
1350,61,Male,Bangalore,70716,1878,Electronics,Card,Completed,2023-02-26 05:00:00,8,1,4,Not Returned,Regular,West,Online,561,1,124,1245
1351,50,Male,Hyderabad,134207,2419,Clothing,Cash,Cancelled,2023-02-26 06:00:00,6,1,2,Not Returned,Regular,East,Online,457,1,327,708
1352,47,Female,Delhi,133825,4079,Clothing,Card,Cancelled,2023-02-26 07:00:00,1,0,4,Not Returned,Premium,West,Online,317,0,289,879
1353,65,Male,Mumbai,120009,412,Grocery,Card,Pending,2023-02-26 08:00:00,2,1,5,Not Returned,VIP,South,Offline,542,0,55,1509
1354,33,Male,Mumbai,59213,421,Furniture,UPI,Completed,2023-02-26 09:00:00,9,0,4,Returned,Premium,West,Offline,914,1,487,927
1355,57,Male,Delhi,147455,3844,Electronics,Cash,Cancelled,2023-02-26 10:00:00,2,0,4,Not Returned,Regular,North,Online,785,1,243,1595
1356,47,Female,Mumbai,82543,1003,Grocery,UPI,Cancelled,2023-02-26 11:00:00,6,1,1,Returned,Premium,North,Offline,497,1,438,1953
1357,48,Male,Delhi,124745,4281,Electronics,Card,Completed,2023-02-26 12:00:00,1,0,5,Returned,Regular,South,Online,786,0,178,1247
1358,51,Male,Bangalore,42754,2322,Furniture,UPI,Completed,2023-02-26 13:00:00,7,0,2,Returned,Premium,North,Online,848,0,357,601
1359,48,Female,Chennai,22306,2762,Furniture,Cash,Cancelled,2023-02-26 14:00:00,2,0,1,Not Returned,Premium,South,Offline,473,1,417,-131
1360,26,Female,Delhi,25759,3709,Grocery,Card,Cancelled,2023-02-26 15:00:00,7,1,1,Returned,Regular,East,Online,806,0,287,1260
1361,45,Female,Bangalore,77095,4451,Grocery,UPI,Pending,2023-02-26 16:00:00,7,1,5,Not Returned,VIP,North,Offline,47,0,381,-464
1362,38,Female,Chennai,28388,1270,Grocery,Cash,Cancelled,2023-02-26 17:00:00,2,0,1,Not Returned,Regular,South,Online,840,1,127,628
1363,65,Male,Chennai,56574,4780,Furniture,Cash,Cancelled,2023-02-26 18:00:00,9,1,3,Not Returned,Regular,East,Online,23,0,361,356
1364,24,Female,Delhi,49724,2987,Grocery,UPI,Cancelled,2023-02-26 19:00:00,1,0,4,Not Returned,Premium,East,Offline,444,1,376,-16
1365,64,Female,Mumbai,22399,3374,Grocery,UPI,Completed,2023-02-26 20:00:00,9,0,1,Returned,VIP,South,Offline,833,1,81,232
1366,61,Male,Mumbai,116856,3907,Furniture,UPI,Pending,2023-02-26 21:00:00,8,1,3,Returned,Regular,North,Online,495,1,375,820
1367,59,Female,Mumbai,44504,2920,Electronics,Cash,Completed,2023-02-26 22:00:00,6,0,5,Not Returned,Regular,East,Online,222,0,189,490
1368,38,Male,Delhi,81767,228,Furniture,Card,Pending,2023-02-26 23:00:00,4,0,5,Not Returned,Regular,North,Offline,798,1,161,403
1369,35,Female,Bangalore,27097,1666,Clothing,Card,Pending,2023-02-27 00:00:00,4,1,4,Not Returned,VIP,East,Offline,345,1,381,536
1370,52,Female,Bangalore,79101,1475,Electronics,Cash,Cancelled,2023-02-27 01:00:00,2,1,5,Returned,Regular,West,Online,102,0,466,396
1371,32,Male,Bangalore,143078,949,Clothing,Card,Pending,2023-02-27 02:00:00,4,1,2,Returned,Regular,South,Online,976,0,258,1428
1372,51,Male,Chennai,67437,3744,Grocery,UPI,Cancelled,2023-02-27 03:00:00,3,0,2,Returned,Premium,South,Offline,35,1,59,1475
1373,34,Female,Bangalore,114206,4289,Clothing,Cash,Pending,2023-02-27 04:00:00,8,0,4,Returned,Regular,North,Offline,829,1,161,441
1374,68,Male,Chennai,96072,1968,Clothing,UPI,Completed,2023-02-27 05:00:00,1,0,1,Not Returned,VIP,South,Offline,773,0,212,-417
1375,66,Male,Delhi,45543,1105,Furniture,UPI,Completed,2023-02-27 06:00:00,4,0,2,Not Returned,VIP,West,Offline,18,0,93,262
1376,55,Male,Hyderabad,36804,3991,Clothing,UPI,Pending,2023-02-27 07:00:00,3,0,2,Not Returned,Premium,South,Offline,336,0,68,526
1377,34,Female,Hyderabad,43387,4234,Clothing,Cash,Cancelled,2023-02-27 08:00:00,7,0,1,Not Returned,Premium,West,Offline,665,1,455,1302
1378,21,Female,Delhi,124792,4147,Electronics,UPI,Cancelled,2023-02-27 09:00:00,7,1,3,Returned,Premium,West,Online,45,1,467,367
1379,50,Male,Hyderabad,128444,2066,Furniture,Card,Completed,2023-02-27 10:00:00,9,0,1,Returned,Regular,South,Offline,632,0,283,451
1380,37,Female,Delhi,38266,2578,Furniture,Cash,Cancelled,2023-02-27 11:00:00,2,1,3,Returned,Regular,South,Offline,577,0,184,691
1381,60,Male,Chennai,36045,3391,Electronics,Card,Pending,2023-02-27 12:00:00,7,0,2,Not Returned,Premium,North,Offline,689,1,416,468
1382,67,Female,Bangalore,62035,1413,Grocery,Cash,Completed,2023-02-27 13:00:00,8,0,3,Not Returned,Regular,North,Online,684,1,253,1935
1383,66,Female,Bangalore,31810,3798,Furniture,Card,Pending,2023-02-27 14:00:00,3,0,3,Not Returned,Regular,South,Online,991,0,466,-181
1384,51,Female,Bangalore,103287,419,Electronics,UPI,Cancelled,2023-02-27 15:00:00,4,0,2,Returned,VIP,West,Offline,161,0,446,1987
1385,21,Male,Chennai,115225,1034,Grocery,UPI,Pending,2023-02-27 16:00:00,5,1,4,Returned,Regular,South,Offline,692,0,282,1296
1386,60,Female,Bangalore,107443,4792,Grocery,Card,Completed,2023-02-27 17:00:00,2,0,2,Returned,VIP,West,Online,230,0,360,1432
1387,36,Female,Bangalore,142982,4726,Grocery,UPI,Completed,2023-02-27 18:00:00,1,1,4,Returned,Regular,South,Online,122,0,83,1366
1388,23,Female,Mumbai,64979,420,Clothing,UPI,Cancelled,2023-02-27 19:00:00,2,1,3,Not Returned,Premium,North,Offline,118,0,258,1021
1389,36,Male,Delhi,33718,2229,Furniture,Card,Cancelled,2023-02-27 20:00:00,2,0,2,Returned,Premium,South,Online,423,0,390,-296
1390,19,Male,Chennai,62001,1706,Furniture,Card,Pending,2023-02-27 21:00:00,8,1,5,Not Returned,VIP,West,Offline,188,0,332,1109
1391,33,Male,Delhi,91718,4339,Furniture,Cash,Pending,2023-02-27 22:00:00,1,1,5,Returned,Premium,West,Online,504,0,154,-417
1392,58,Male,Bangalore,82032,204,Electronics,Cash,Cancelled,2023-02-27 23:00:00,2,1,4,Not Returned,VIP,South,Online,118,1,238,641
1393,31,Male,Hyderabad,56231,419,Furniture,Card,Cancelled,2023-02-28 00:00:00,3,0,4,Returned,Premium,West,Offline,524,1,440,216
1394,20,Female,Bangalore,32744,2859,Grocery,Cash,Completed,2023-02-28 01:00:00,9,0,2,Returned,Regular,North,Offline,170,0,408,450
1395,28,Female,Hyderabad,59559,3739,Furniture,UPI,Completed,2023-02-28 02:00:00,6,1,3,Not Returned,Premium,West,Offline,681,1,424,216
1396,29,Female,Bangalore,125978,2970,Clothing,Cash,Pending,2023-02-28 03:00:00,4,0,1,Returned,Regular,South,Online,414,1,88,1630
1397,42,Male,Delhi,130966,2383,Clothing,Card,Pending,2023-02-28 04:00:00,7,1,4,Returned,Premium,East,Offline,516,1,327,1044
1398,45,Male,Chennai,147354,4094,Grocery,Card,Completed,2023-02-28 05:00:00,9,1,1,Not Returned,Regular,West,Online,335,0,223,664
1399,37,Female,Delhi,134258,1105,Furniture,Cash,Completed,2023-02-28 06:00:00,4,0,2,Returned,VIP,East,Offline,429,0,256,350
1400,53,Female,Bangalore,40848,3380,Furniture,UPI,Pending,2023-02-28 07:00:00,8,1,5,Not Returned,Regular,East,Offline,677,1,296,918
1401,63,Female,Bangalore,144689,1023,Grocery,UPI,Pending,2023-02-28 08:00:00,7,0,3,Returned,VIP,West,Offline,279,0,277,-19
1402,69,Male,Hyderabad,40161,3674,Furniture,Cash,Pending,2023-02-28 09:00:00,5,1,5,Returned,Regular,West,Online,189,1,49,1603
1403,27,Male,Hyderabad,77614,3149,Grocery,Card,Pending,2023-02-28 10:00:00,2,0,2,Not Returned,VIP,South,Online,21,0,149,-373
1404,44,Male,Delhi,147075,2105,Electronics,Card,Cancelled,2023-02-28 11:00:00,2,1,5,Returned,Regular,West,Online,430,1,213,1199
1405,29,Male,Mumbai,46881,1107,Furniture,Card,Completed,2023-02-28 12:00:00,9,1,2,Not Returned,Regular,West,Offline,305,1,229,632
1406,39,Male,Mumbai,139271,500,Grocery,Card,Cancelled,2023-02-28 13:00:00,1,1,4,Not Returned,Premium,West,Online,397,0,426,1847
1407,53,Male,Chennai,128171,3772,Grocery,UPI,Cancelled,2023-02-28 14:00:00,5,1,3,Returned,Premium,North,Online,378,0,292,1255
1408,32,Female,Mumbai,32310,809,Furniture,Card,Completed,2023-02-28 15:00:00,3,1,3,Not Returned,Regular,West,Offline,152,0,464,-196
1409,20,Male,Chennai,26659,1363,Electronics,Cash,Cancelled,2023-02-28 16:00:00,8,1,5,Not Returned,Regular,South,Online,140,1,69,1357
1410,30,Female,Bangalore,82192,3612,Furniture,Card,Cancelled,2023-02-28 17:00:00,3,0,1,Returned,Premium,South,Online,686,1,281,1382
1411,45,Female,Hyderabad,94995,230,Furniture,UPI,Pending,2023-02-28 18:00:00,4,0,3,Not Returned,VIP,North,Offline,334,1,489,-130
1412,47,Male,Chennai,117904,1453,Clothing,Cash,Cancelled,2023-02-28 19:00:00,4,1,3,Returned,Regular,South,Online,612,1,54,1628
1413,43,Male,Hyderabad,85038,292,Furniture,Card,Completed,2023-02-28 20:00:00,2,1,2,Not Returned,VIP,West,Online,84,0,221,1893
1414,68,Female,Chennai,109164,4854,Clothing,Card,Cancelled,2023-02-28 21:00:00,3,0,4,Not Returned,VIP,North,Online,807,0,471,-307
1415,24,Male,Bangalore,36775,3984,Electronics,Card,Cancelled,2023-02-28 22:00:00,9,0,2,Returned,Premium,East,Online,518,0,160,1544
1416,29,Female,Mumbai,142273,4674,Electronics,Card,Completed,2023-02-28 23:00:00,6,0,4,Returned,Premium,East,Offline,321,0,439,504
1417,42,Female,Delhi,62227,1270,Electronics,Card,Completed,2023-03-01 00:00:00,7,0,5,Not Returned,VIP,East,Offline,971,0,433,1688
1418,37,Female,Mumbai,31015,844,Furniture,UPI,Pending,2023-03-01 01:00:00,6,1,5,Returned,Premium,East,Offline,471,1,300,1840
1419,40,Male,Bangalore,91325,2632,Clothing,UPI,Pending,2023-03-01 02:00:00,1,1,4,Not Returned,Premium,East,Offline,160,1,495,1386
1420,44,Female,Mumbai,33418,2004,Grocery,Card,Completed,2023-03-01 03:00:00,3,0,3,Returned,Regular,West,Offline,41,1,20,1267
1421,49,Male,Delhi,69408,2776,Furniture,UPI,Completed,2023-03-01 04:00:00,8,0,2,Not Returned,Regular,West,Offline,490,0,93,231
1422,36,Female,Hyderabad,95833,4069,Furniture,Card,Completed,2023-03-01 05:00:00,7,0,1,Returned,VIP,South,Offline,781,0,250,1267
1423,50,Male,Bangalore,46107,4760,Grocery,Card,Cancelled,2023-03-01 06:00:00,3,0,2,Returned,Premium,East,Offline,934,1,397,782
1424,64,Female,Mumbai,43852,4122,Clothing,Cash,Pending,2023-03-01 07:00:00,3,1,3,Returned,Regular,South,Offline,386,1,453,-442
1425,56,Male,Delhi,37553,3354,Clothing,Card,Cancelled,2023-03-01 08:00:00,3,1,1,Not Returned,VIP,South,Online,362,1,454,164
1426,42,Male,Delhi,89246,1286,Furniture,Card,Completed,2023-03-01 09:00:00,6,1,5,Not Returned,Premium,North,Offline,48,1,144,318
1427,55,Female,Hyderabad,93676,2378,Clothing,Cash,Cancelled,2023-03-01 10:00:00,9,0,1,Returned,Regular,West,Offline,357,0,86,1830
1428,46,Male,Bangalore,30922,2145,Clothing,Cash,Cancelled,2023-03-01 11:00:00,1,1,5,Not Returned,VIP,East,Offline,436,1,114,627
1429,57,Female,Hyderabad,106617,1460,Clothing,Card,Pending,2023-03-01 12:00:00,9,0,1,Not Returned,Premium,West,Online,579,0,51,793
1430,29,Male,Bangalore,73954,4476,Clothing,UPI,Completed,2023-03-01 13:00:00,8,1,3,Returned,Regular,East,Offline,991,0,189,1987
1431,40,Female,Delhi,125853,3400,Electronics,Cash,Pending,2023-03-01 14:00:00,2,0,3,Not Returned,Regular,East,Online,861,0,493,613
1432,52,Male,Bangalore,52547,519,Furniture,Card,Cancelled,2023-03-01 15:00:00,9,1,3,Not Returned,Regular,East,Online,698,1,125,1037
1433,61,Male,Hyderabad,107170,3972,Clothing,Cash,Cancelled,2023-03-01 16:00:00,7,0,3,Not Returned,VIP,North,Online,18,1,179,1084
1434,33,Female,Mumbai,69713,1429,Grocery,Cash,Pending,2023-03-01 17:00:00,3,0,4,Returned,VIP,South,Online,711,0,63,-391
1435,64,Male,Delhi,82653,4671,Grocery,Card,Pending,2023-03-01 18:00:00,6,1,1,Returned,Regular,North,Offline,387,1,129,-240
1436,25,Male,Chennai,121257,620,Electronics,Cash,Completed,2023-03-01 19:00:00,7,1,4,Returned,Premium,North,Offline,340,0,397,1893
1437,26,Female,Mumbai,130844,1792,Grocery,Cash,Cancelled,2023-03-01 20:00:00,2,1,1,Returned,VIP,South,Online,832,0,226,325
1438,23,Male,Chennai,128860,1285,Electronics,Cash,Cancelled,2023-03-01 21:00:00,9,0,5,Returned,VIP,North,Offline,149,0,344,225
1439,28,Male,Chennai,75396,3636,Furniture,Card,Cancelled,2023-03-01 22:00:00,1,0,5,Returned,Premium,West,Online,797,1,93,1777
1440,49,Female,Chennai,148203,195,Electronics,Card,Pending,2023-03-01 23:00:00,1,0,2,Returned,Regular,South,Online,895,0,318,587
1441,39,Female,Chennai,84355,2451,Furniture,UPI,Pending,2023-03-02 00:00:00,2,1,2,Not Returned,VIP,South,Online,101,1,25,-166
1442,30,Male,Hyderabad,124780,2786,Clothing,UPI,Completed,2023-03-02 01:00:00,3,0,5,Not Returned,Premium,South,Offline,281,0,25,-98
1443,28,Female,Bangalore,37869,4373,Clothing,Card,Completed,2023-03-02 02:00:00,2,1,5,Not Returned,VIP,West,Online,683,1,266,13
1444,37,Female,Chennai,110708,901,Furniture,UPI,Cancelled,2023-03-02 03:00:00,2,1,2,Not Returned,VIP,West,Online,488,0,427,1155
1445,32,Female,Chennai,144895,2822,Clothing,Cash,Completed,2023-03-02 04:00:00,6,0,2,Not Returned,VIP,East,Online,86,1,151,698
1446,33,Male,Hyderabad,103469,2933,Clothing,Cash,Pending,2023-03-02 05:00:00,6,0,2,Not Returned,Regular,North,Offline,67,0,408,1752
1447,59,Female,Bangalore,141690,2080,Electronics,Cash,Completed,2023-03-02 06:00:00,9,0,4,Returned,VIP,West,Offline,72,0,111,1821
1448,67,Male,Chennai,149885,2035,Electronics,Cash,Cancelled,2023-03-02 07:00:00,5,1,4,Not Returned,VIP,South,Online,349,1,449,1341
1449,67,Male,Chennai,123451,928,Grocery,Card,Completed,2023-03-02 08:00:00,4,1,2,Returned,VIP,North,Online,360,0,329,446
1450,27,Male,Bangalore,124883,3530,Clothing,UPI,Completed,2023-03-02 09:00:00,3,1,1,Not Returned,VIP,East,Online,660,1,71,-345
1451,25,Female,Mumbai,29214,1008,Grocery,Card,Pending,2023-03-02 10:00:00,6,1,3,Returned,Premium,East,Online,695,1,144,832
1452,35,Female,Delhi,33196,1605,Grocery,Card,Pending,2023-03-02 11:00:00,6,1,4,Not Returned,Premium,South,Online,503,0,37,18
1453,22,Female,Mumbai,112022,3510,Electronics,Cash,Completed,2023-03-02 12:00:00,7,1,5,Not Returned,Regular,North,Offline,317,1,177,195
1454,58,Female,Mumbai,132980,2979,Electronics,Cash,Completed,2023-03-02 13:00:00,4,1,1,Returned,Regular,South,Online,334,0,353,-185
1455,60,Female,Delhi,144786,3937,Furniture,UPI,Cancelled,2023-03-02 14:00:00,3,1,3,Not Returned,VIP,West,Online,524,1,405,370
1456,25,Female,Bangalore,59004,1287,Clothing,UPI,Completed,2023-03-02 15:00:00,1,1,1,Not Returned,Regular,East,Offline,267,0,69,436
1457,32,Female,Hyderabad,53488,819,Grocery,UPI,Pending,2023-03-02 16:00:00,8,0,4,Not Returned,Regular,West,Offline,56,0,330,399
1458,67,Male,Mumbai,53409,775,Electronics,Cash,Cancelled,2023-03-02 17:00:00,9,0,5,Not Returned,VIP,South,Online,480,1,304,880
1459,32,Male,Delhi,87643,1676,Clothing,Cash,Completed,2023-03-02 18:00:00,9,1,1,Returned,Regular,South,Offline,117,1,326,1540
1460,21,Female,Chennai,47037,4539,Clothing,UPI,Completed,2023-03-02 19:00:00,5,0,4,Not Returned,VIP,West,Online,804,0,112,1100
1461,58,Female,Delhi,31439,1473,Furniture,Cash,Pending,2023-03-02 20:00:00,6,0,2,Returned,Premium,South,Offline,514,1,432,78
1462,67,Male,Chennai,35154,1283,Electronics,Card,Pending,2023-03-02 21:00:00,6,0,5,Returned,Regular,South,Online,471,0,278,461
1463,63,Male,Delhi,60170,2186,Electronics,Cash,Pending,2023-03-02 22:00:00,3,0,3,Returned,Premium,South,Offline,942,1,218,1776
1464,32,Male,Hyderabad,121986,2053,Clothing,UPI,Pending,2023-03-02 23:00:00,5,1,5,Returned,Regular,North,Online,694,1,150,263
1465,67,Female,Mumbai,26315,775,Electronics,UPI,Pending,2023-03-03 00:00:00,4,0,1,Returned,VIP,South,Online,673,0,440,198
1466,60,Male,Mumbai,61704,458,Grocery,UPI,Cancelled,2023-03-03 01:00:00,5,1,1,Not Returned,Premium,West,Offline,399,1,185,134
1467,25,Female,Delhi,72312,2154,Electronics,Cash,Pending,2023-03-03 02:00:00,2,0,5,Not Returned,Regular,East,Online,193,0,96,1700
1468,69,Female,Chennai,121820,1417,Furniture,Cash,Pending,2023-03-03 03:00:00,1,0,1,Returned,VIP,West,Offline,388,1,279,1177
1469,21,Female,Delhi,53158,558,Clothing,Card,Cancelled,2023-03-03 04:00:00,5,0,1,Not Returned,Premium,West,Online,759,0,415,766
1470,66,Female,Hyderabad,30052,3963,Electronics,Cash,Completed,2023-03-03 05:00:00,6,0,3,Not Returned,VIP,West,Online,881,1,127,1612
1471,60,Male,Chennai,114693,2369,Grocery,UPI,Pending,2023-03-03 06:00:00,5,1,4,Not Returned,Premium,South,Offline,518,0,63,1259
1472,44,Male,Bangalore,56146,757,Furniture,Cash,Completed,2023-03-03 07:00:00,1,1,5,Returned,Regular,West,Offline,728,1,381,-493
1473,34,Male,Delhi,58039,4191,Clothing,Cash,Cancelled,2023-03-03 08:00:00,4,1,1,Returned,Premium,East,Online,173,1,331,33
1474,53,Male,Hyderabad,110465,1389,Electronics,Cash,Completed,2023-03-03 09:00:00,9,1,4,Returned,Regular,North,Online,822,0,198,-141
1475,40,Female,Bangalore,145444,3308,Grocery,Card,Pending,2023-03-03 10:00:00,7,0,3,Returned,Regular,South,Offline,785,0,254,931
1476,53,Female,Mumbai,22119,919,Electronics,Cash,Cancelled,2023-03-03 11:00:00,5,1,2,Not Returned,VIP,East,Online,128,1,101,779
1477,40,Female,Mumbai,31736,989,Grocery,Card,Pending,2023-03-03 12:00:00,9,1,5,Not Returned,Premium,West,Online,6,0,55,1862
1478,62,Female,Chennai,59010,4212,Furniture,UPI,Pending,2023-03-03 13:00:00,5,0,4,Not Returned,VIP,East,Online,394,0,307,891
1479,54,Male,Bangalore,29737,3420,Grocery,UPI,Pending,2023-03-03 14:00:00,2,0,4,Not Returned,Premium,North,Online,69,1,205,-142
1480,33,Female,Bangalore,46240,2663,Furniture,UPI,Cancelled,2023-03-03 15:00:00,3,1,3,Not Returned,Regular,South,Offline,534,1,242,412
1481,38,Male,Mumbai,34581,4188,Grocery,UPI,Pending,2023-03-03 16:00:00,9,0,1,Returned,Regular,North,Offline,541,1,115,631
1482,29,Female,Hyderabad,111125,2418,Furniture,Cash,Pending,2023-03-03 17:00:00,9,0,1,Not Returned,Premium,West,Online,612,1,296,828
1483,33,Female,Hyderabad,103830,3549,Grocery,Card,Cancelled,2023-03-03 18:00:00,7,1,5,Returned,Premium,West,Online,174,0,106,539
1484,46,Male,Chennai,132367,1877,Electronics,Cash,Pending,2023-03-03 19:00:00,1,1,5,Not Returned,Premium,North,Offline,519,0,40,-385
1485,25,Female,Chennai,96829,964,Furniture,Card,Completed,2023-03-03 20:00:00,7,0,5,Returned,Premium,East,Online,334,0,460,-307
1486,54,Female,Delhi,55701,120,Furniture,UPI,Pending,2023-03-03 21:00:00,4,1,2,Not Returned,Premium,South,Online,161,1,71,-395
1487,65,Male,Mumbai,71038,1316,Furniture,UPI,Pending,2023-03-03 22:00:00,5,0,1,Returned,VIP,West,Online,488,1,467,-369
1488,19,Female,Chennai,149301,3540,Clothing,Card,Cancelled,2023-03-03 23:00:00,7,1,2,Not Returned,Regular,South,Online,511,1,388,982
1489,26,Male,Mumbai,117694,4480,Grocery,UPI,Pending,2023-03-04 00:00:00,5,1,3,Not Returned,Regular,North,Online,287,0,499,607
1490,34,Male,Chennai,20580,4536,Clothing,Card,Completed,2023-03-04 01:00:00,7,1,4,Returned,VIP,South,Online,143,1,105,189
1491,23,Female,Hyderabad,103934,3188,Electronics,Cash,Completed,2023-03-04 02:00:00,5,0,1,Returned,Regular,South,Offline,668,1,332,-201
